destination,terminal,aisle,gate,time,flight,statusCode,status,extract_date
['MNL'],T1,B,47,14:20,"[{'no': 'CX 919', 'airline': 'CPA'}]",DA,Dep 14:18,2020-12-20
['SVO'],T1,,66,14:30,"[{'no': 'SU 213', 'airline': 'AFL'}]",DA,Dep 14:22,2020-12-20
['PEK'],T1,J,10,14:35,"[{'no': 'CA 112', 'airline': 'CCA'}, {'no': 'CX 6112', 'airline': 'CPA'}]",DA,Dep 14:33,2020-12-20
['YYZ'],T1,D,35,15:00,"[{'no': 'AC 016', 'airline': 'ACA'}]",DA,Dep 14:57,2020-12-20
['NRT'],T1,,7,15:20,"[{'no': 'NH 9646', 'airline': 'ANA'}]",DA,Dep 15:18,2020-12-20
['PEK'],T1,,36,15:30,"[{'no': 'CA 110', 'airline': 'CCA'}, {'no': 'CX 6110', 'airline': 'CPA'}]",DA,Dep 15:42,2020-12-20
['TPE'],T1,,31,15:30,"[{'no': 'BR 870', 'airline': 'EVA'}, {'no': 'HX 1826', 'airline': 'CRK'}]",DA,Dep 15:25,2020-12-20
['SIN'],T1,,26,15:45,"[{'no': 'SQ 861', 'airline': 'SIA'}, {'no': 'AC 6301', 'airline': 'ACA'}, {'no': 'VA 5642', 'airline': 'VOZ'}]",DA,Dep 14:45,2020-12-20
['NRT'],T1,G,29,15:55,"[{'no': 'JL 026', 'airline': 'JAL'}]",DA,Dep 15:57,2020-12-20
['BKK'],T1,B,49,16:05,"[{'no': 'CX 701', 'airline': 'CPA'}]",DA,Dep 15:55,2020-12-20
['KHH'],T1,,34,16:10,"[{'no': 'CI 936', 'airline': 'CAL'}, {'no': 'AE 5216', 'airline': 'MDA'}]",DA,Dep 16:04,2020-12-20
['MNL'],T1,B,,16:15,"[{'no': 'CX 903', 'airline': 'CPA'}, {'no': 'AC 9785', 'airline': 'ACA'}]",DA,Dep 16:04,2020-12-20
['DXB'],T1,B,,16:30,"[{'no': 'CX 731', 'airline': 'CPA'}]",DA,Dep 17:01,2020-12-20
['SGN'],T1,B,33,16:50,"[{'no': 'CX 799', 'airline': 'CPA'}, {'no': 'VN 3561', 'airline': 'HVN'}, {'no': 'AC 9769', 'airline': 'ACA'}, {'no': 'QF 8241', 'airline': 'QFA'}, {'no': 'BA 4563', 'airline': 'BAW'}, {'no': 'AY 5853', 'airline': 'FIN'}, {'no': 'JL 7927', 'airline': 'JAL'}, {'no': 'QR 5820', 'airline': 'QTR'}]",DA,Dep 16:44,2020-12-20
['TPE'],T1,,25,16:55,"[{'no': 'HX 282', 'airline': 'CRK'}, {'no': 'BR 2892', 'airline': 'EVA'}]",DA,Dep 17:59,2020-12-20
"['GUM', 'LAX']",T1,,64,16:55,"[{'no': 'UA 2793', 'airline': 'UAL'}]",DA,Dep 16:37,2020-12-20
['AKL'],T1,G,28,17:20,"[{'no': 'NZ 080', 'airline': 'ANZ'}, {'no': 'CX 7401', 'airline': 'CPA'}, {'no': 'TG 4863', 'airline': 'THA'}, {'no': 'TK 8722', 'airline': 'THY'}, {'no': 'LH 7158', 'airline': 'DLH'}]",DA,Dep 17:12,2020-12-20
['TPE'],T1,,31,17:45,"[{'no': 'CI 916', 'airline': 'CAL'}]",DA,Dep 17:08,2020-12-20
['YYZ'],T1,,,18:00,"[{'no': 'AC 7154', 'airline': 'ACA'}]",DA,Dep 17:49,2020-12-20
['TLV'],T1,,,18:00,"[{'no': 'LY 076', 'airline': 'ELY'}, {'no': 'QF 5015', 'airline': 'QFA'}, {'no': 'VN 3755', 'airline': 'HVN'}, {'no': 'HX 1976', 'airline': 'CRK'}]",DA,Dep 18:02,2020-12-20
['ADD'],T1,,27,18:00,"[{'no': 'ET 665', 'airline': 'ETH'}]",DA,Dep 15:20,2020-12-20
['HAN'],T1,B,8,18:25,"[{'no': 'CX 743', 'airline': 'CPA'}]",DA,Dep 18:34,2020-12-20
['TPE'],T1,,34,18:40,"[{'no': 'BR 856', 'airline': 'EVA'}, {'no': 'HX 1830', 'airline': 'CRK'}]",DA,Dep 18:35,2020-12-20
['KHH'],T1,,10,18:50,"[{'no': 'CI 938', 'airline': 'CAL'}, {'no': 'AE 5218', 'airline': 'MDA'}]",DA,Dep 18:26,2020-12-20
['SIN'],T1,,26,18:50,"[{'no': 'SQ 865', 'airline': 'SIA'}, {'no': 'VA 5644', 'airline': 'VOZ'}, {'no': 'ET 1322', 'airline': 'ETH'}, {'no': 'AC 6302', 'airline': 'ACA'}]",DA,Dep 17:41,2020-12-20
"['SYD', 'BNE']",T1,B,4,18:55,"[{'no': 'CX 111', 'airline': 'CPA'}, {'no': 'QR 3463', 'airline': 'QTR'}, {'no': 'LA 5643', 'airline': 'LAN'}, {'no': 'BA 4133', 'airline': 'BAW'}, {'no': 'AY 5841', 'airline': 'FIN'}, {'no': 'OM 5601', 'airline': 'MGL'}, {'no': 'LX 9501', 'airline': 'SWR'}, {'no': 'LH 7001', 'airline': 'DLH'}]",DA,Dep 19:01,2020-12-20
['TPE'],T1,,36,19:00,"[{'no': 'BR 858', 'airline': 'EVA'}, {'no': 'HX 1834', 'airline': 'CRK'}]",DA,Dep 19:03,2020-12-20
['CGK'],T1,B,3,19:05,"[{'no': 'CX 797', 'airline': 'CPA'}, {'no': 'QR 5809', 'airline': 'QTR'}, {'no': 'BA 4575', 'airline': 'BAW'}, {'no': 'AA 8917', 'airline': 'AAL'}]",DA,Dep 18:55,2020-12-20
['DOH'],T1,E,35,19:05,"[{'no': 'QR 817', 'airline': 'QTR'}, {'no': 'CX 9291', 'airline': 'CPA'}, {'no': 'IB 7924', 'airline': 'IBE'}]",DA,Dep 19:05,2020-12-20
['SIN'],T1,L,28,19:15,"[{'no': 'TR 981', 'airline': 'TGW'}, {'no': 'SQ 8505', 'airline': 'SIA'}]",DA,Dep 19:07,2020-12-20
['MNL'],T1,,49,19:35,"[{'no': '5J 117', 'airline': 'CEB'}]",DA,Dep 20:40,2020-12-20
['TPE'],T1,,31,19:40,"[{'no': 'BR 872', 'airline': 'EVA'}, {'no': 'HX 1832', 'airline': 'CRK'}]",DA,Dep 19:42,2020-12-20
"['CCU', 'DEL']",T1,,,20:10,"[{'no': '6E 9149', 'airline': 'IGO'}]",DA,Dep 22:37,2020-12-20
['DEL'],T1,B,31,20:15,"[{'no': 'CX 679', 'airline': 'CPA'}, {'no': 'QF 8251', 'airline': 'QFA'}, {'no': 'JL 7933', 'airline': 'JAL'}, {'no': 'OM 5753', 'airline': 'MGL'}, {'no': 'AA 8947', 'airline': 'AAL'}]",DA,Dep 22:11,2020-12-20
['SVO'],T1,,,20:30,"[{'no': 'FV 4510', 'airline': 'SDM'}]",DA,Dep 19:30,2020-12-20
"['BKK', 'DXB']",T1,G,62,20:35,"[{'no': 'EK 385', 'airline': 'UAE'}]",DA,Dep 20:35,2020-12-20
['DOH'],T1,,8,21:05,"[{'no': 'QR 8593', 'airline': 'QTR'}]",DA,Dep 20:56,2020-12-20
['TPE'],T1,,66,21:10,"[{'no': 'CI 924', 'airline': 'CAL'}]",DA,Dep 20:58,2020-12-20
"['BKK', 'AMS']",T1,D,26,21:20,"[{'no': 'KL 848', 'airline': 'KLM'}]",DA,Dep 21:15,2020-12-20
['AKL'],T1,B,60,21:25,"[{'no': 'CX 113', 'airline': 'CPA'}, {'no': 'LH 7021', 'airline': 'DLH'}, {'no': 'NZ 4994', 'airline': 'ANZ'}, {'no': 'QR 3455', 'airline': 'QTR'}, {'no': 'BA 4551', 'airline': 'BAW'}, {'no': 'LX 9521', 'airline': 'SWR'}, {'no': 'AY 5101', 'airline': 'FIN'}]",DA,Dep 21:30,2020-12-20
"['GUM', 'LAX']",T1,,35,21:25,"[{'no': 'UA 2851', 'airline': 'UAL'}]",DA,Dep 20:56,2020-12-20
['MAA'],T1,B,3,21:30,"[{'no': 'CX 631', 'airline': 'CPA'}, {'no': 'JL 7915', 'airline': 'JAL'}, {'no': 'AA 8949', 'airline': 'AAL'}, {'no': 'QF 8254', 'airline': 'QFA'}]",DA,Dep 21:34,2020-12-20
['TPE'],T1,,29,21:40,"[{'no': 'CI 928', 'airline': 'CAL'}]",DA,Dep 21:35,2020-12-20
['TPE'],T1,,11,21:45,"[{'no': 'HX 284', 'airline': 'CRK'}, {'no': 'BR 2896', 'airline': 'EVA'}]",DA,Dep 21:42,2020-12-20
['TPE'],T1,,62,22:40,"[{'no': 'CI 922', 'airline': 'CAL'}]",DA,Dep 22:45,2020-12-20
['KUL'],T1,,29,23:00,"[{'no': 'HX 2747', 'airline': 'CRK'}]",DA,Dep 23:07,2020-12-20
['IST'],T1,D,47,23:05,"[{'no': 'TK 071', 'airline': 'THY'}, {'no': 'NZ 4851', 'airline': 'ANZ'}, {'no': 'HX 3671', 'airline': 'CRK'}]",DA,Dep 22:58,2020-12-20
['LHR'],T1,J,9,23:45,"[{'no': 'BA 028', 'airline': 'BAW'}]",DA,Dep 23:49,2020-12-20
['LHR'],T1,,45,23:50,"[{'no': 'VS 207', 'airline': 'VIR'}]",DA,Dep 23:49,2020-12-20
['SYD'],T1,B,33,23:55,"[{'no': 'CX 101', 'airline': 'CPA'}, {'no': 'BA 4131', 'airline': 'BAW'}, {'no': 'AY 5093', 'airline': 'FIN'}, {'no': 'QR 5810', 'airline': 'QTR'}, {'no': 'OM 5603', 'airline': 'MGL'}]",DA,Dep 23:48,2020-12-20
['LHR'],T1,B,23,23:55,"[{'no': 'CX 251', 'airline': 'CPA'}]",DA,Dep 00:08 (21/12/2020),2020-12-20
['MEL'],T1,B,26,00:05,"[{'no': 'CX 105', 'airline': 'CPA'}, {'no': 'BA 4567', 'airline': 'BAW'}, {'no': 'AY 5095', 'airline': 'FIN'}, {'no': 'LX 9513', 'airline': 'SWR'}, {'no': 'LH 7013', 'airline': 'DLH'}, {'no': 'QR 5830', 'airline': 'QTR'}, {'no': 'OM 5613', 'airline': 'MGL'}]",DA,Dep 23:58 (20/12/2020),2020-12-21
['CDG'],T1,B,,00:05,"[{'no': 'CX 261', 'airline': 'CPA'}]",DA,Dep 00:05,2020-12-21
['LAX'],T1,B,4,00:15,"[{'no': 'CX 880', 'airline': 'CPA'}, {'no': 'MH 9190', 'airline': 'MAS'}, {'no': 'AA 8933', 'airline': 'AAL'}]",DA,Dep 00:14,2020-12-21
